kept,dropped
search_fang_wu_zhuang_xiu_yi_dong_all_diff12,search_fang_wu_zhuang_xiu_yi_dong_duan_pctchg12
search_fang_wu_zhuang_xiu_yi_dong_all_pctchg12,search_fang_wu_zhuang_xiu_yi_dong_all_diff12
search_gong_ji_jin_pc_all_pctchg1,search_gong_ji_jin_yi_dong_duan_pctchg1
search_gong_ji_jin_pc_all_pctchg1,search_gong_ji_jin_pc_all_diff1
search_gong_ji_jin_pc_all_diff3,search_gong_ji_jin_pc_duan_pctchg3
search_gong_ji_jin_pc_all_pctchg3,search_gong_ji_jin_pc_all_diff3
search_gong_ji_jin_pc_all_diff12,search_gong_ji_jin_pc_duan_pctchg12
search_gong_ji_jin_pc_all_pctchg12,search_gong_ji_jin_pc_all_diff12
search_gong_ji_jin_yi_dong_all_diff1,search_gong_ji_jin_pc_all_pctchg1
search_gong_ji_jin_yi_dong_all_pctchg1,search_gong_ji_jin_yi_dong_all_diff1
search_gong_ji_jin_yi_dong_all_diff3,search_gong_ji_jin_yi_dong_duan_pctchg3
search_gong_ji_jin_yi_dong_all_pctchg3,search_gong_ji_jin_yi_dong_all_diff3
search_gong_ji_jin_yi_dong_all_diff12,search_gong_ji_jin_yi_dong_duan_pctchg12
search_gong_ji_jin_yi_dong_all_pctchg12,search_gong_ji_jin_yi_dong_all_diff12
search_gou_fang_pc_all_diff1,search_gou_fang_pc_duan_pctchg1
search_gou_fang_pc_all_pctchg1,search_gou_fang_pc_all_diff1
search_gou_fang_pc_all_diff3,search_gou_fang_pc_duan_pctchg3
search_gou_fang_pc_all_pctchg3,search_gou_fang_pc_all_diff3
search_gou_fang_pc_all_diff12,search_gou_fang_pc_duan_pctchg12
search_gou_fang_pc_all_pctchg12,search_gou_fang_pc_all_diff12
search_gou_fang_yi_dong_all_diff1,search_gou_fang_yi_dong_duan_diff1
search_gou_fang_yi_dong_all_pctchg1,search_gou_fang_yi_dong_duan_pctchg1
search_gou_fang_yi_dong_all_diff3,search_gou_fang_yi_dong_duan_diff3
search_gou_fang_yi_dong_all_pctchg3,search_gou_fang_yi_dong_duan_pctchg3
search_gou_fang_yi_dong_all_diff12,search_gou_fang_yi_dong_duan_pctchg12
search_gou_fang_yi_dong_all_pctchg12,search_gou_fang_yi_dong_all_diff12
search_li_lv_shang_diao_pc_all_diff1,search_li_lv_shang_diao_pc_duan_diff1
search_li_lv_shang_diao_pc_all_pctchg1,search_li_lv_shang_diao_pc_duan_pctchg1
search_li_lv_shang_diao_pc_all_diff3,search_li_lv_shang_diao_pc_duan_diff3
search_li_lv_shang_diao_pc_all_pctchg3,search_li_lv_shang_diao_pc_duan_pctchg3
search_li_lv_shang_diao_pc_all_diff12,search_li_lv_shang_diao_pc_duan_diff12
search_li_lv_shang_diao_pc_all_pctchg12,search_li_lv_shang_diao_pc_duan_pctchg12
search_li_lv_shang_diao_yi_dong_all_diff1,search_li_lv_shang_diao_yi_dong_duan_diff1
search_li_lv_shang_diao_yi_dong_all_pctchg1,search_li_lv_shang_diao_yi_dong_duan_diff12
search_li_lv_shang_diao_yi_dong_all_pctchg1,search_li_lv_shang_diao_yi_dong_duan_pctchg12
search_li_lv_shang_diao_yi_dong_all_diff3,search_li_lv_shang_diao_yi_dong_duan_diff3
search_li_lv_shang_diao_yi_dong_all_diff12,search_li_lv_shang_diao_yi_dong_all_pctchg1
search_li_lv_shang_diao_yi_dong_all_pctchg12,search_li_lv_shang_diao_yi_dong_all_pctchg3
search_luo_hu_pc_all_diff1,search_luo_hu_pc_duan_diff1
search_luo_hu_pc_all_pctchg1,search_luo_hu_pc_duan_pctchg1
search_luo_hu_pc_all_diff3,search_luo_hu_pc_duan_pctchg3
search_luo_hu_pc_all_pctchg3,search_luo_hu_pc_all_diff3
search_luo_hu_pc_all_diff12,search_luo_hu_pc_duan_pctchg12
search_luo_hu_pc_all_pctchg12,search_luo_hu_pc_all_diff12
search_luo_hu_yi_dong_all_diff1,search_luo_hu_yi_dong_duan_pctchg1
search_luo_hu_yi_dong_all_pctchg1,search_luo_hu_yi_dong_all_diff1
search_luo_hu_yi_dong_all_diff3,search_luo_hu_yi_dong_duan_pctchg3
search_luo_hu_yi_dong_all_pctchg3,search_luo_hu_yi_dong_all_diff3
search_luo_hu_yi_dong_all_diff12,search_luo_hu_yi_dong_duan_pctchg12
search_luo_hu_yi_dong_all_pctchg12,search_luo_hu_yi_dong_all_diff12
search_mai_fang_pc_all_diff1,search_fang_jia_pc_all_pctchg1
search_mai_fang_pc_all_pctchg1,search_mai_fang_pc_all_diff1
search_mai_fang_pc_all_diff3,search_mai_fang_pc_duan_pctchg3
search_mai_fang_pc_all_pctchg3,search_mai_fang_pc_all_diff3
search_mai_fang_pc_all_diff12,search_mai_fang_pc_duan_pctchg12
search_mai_fang_pc_all_pctchg12,search_mai_fang_pc_all_diff12
search_mai_fang_yi_dong_all_diff1,search_mai_fang_yi_dong_duan_diff1
search_mai_fang_yi_dong_all_pctchg1,search_mai_fang_yi_dong_duan_pctchg1
search_mai_fang_yi_dong_all_diff3,search_mai_fang_yi_dong_duan_diff3
search_mai_fang_yi_dong_all_pctchg3,search_mai_fang_yi_dong_duan_pctchg3
search_mai_fang_yi_dong_all_diff12,search_mai_fang_yi_dong_duan_pctchg12
search_mai_fang_yi_dong_all_pctchg12,search_mai_fang_yi_dong_all_diff12
search_peng_hu_qu_gai_zao_pc_all_diff1,search_peng_hu_qu_gai_zao_pc_duan_diff1
search_peng_hu_qu_gai_zao_pc_all_pctchg1,search_peng_hu_qu_gai_zao_pc_duan_pctchg1
search_peng_hu_qu_gai_zao_pc_all_diff3,search_peng_hu_qu_gai_zao_pc_duan_diff3
search_peng_hu_qu_gai_zao_pc_all_pctchg3,search_shui_fei_pc_duan_pctchg3
search_peng_hu_qu_gai_zao_pc_all_diff12,search_peng_hu_qu_gai_zao_pc_duan_diff12
search_peng_hu_qu_gai_zao_pc_all_pctchg12,search_shui_fei_pc_duan_pctchg12
search_peng_hu_qu_gai_zao_yi_dong_all_diff1,search_peng_hu_qu_gai_zao_yi_dong_duan_diff1
search_peng_hu_qu_gai_zao_yi_dong_all_pctchg1,search_peng_hu_qu_gai_zao_yi_dong_duan_pctchg1
search_peng_hu_qu_gai_zao_yi_dong_all_diff3,search_peng_hu_qu_gai_zao_yi_dong_duan_diff3
search_peng_hu_qu_gai_zao_yi_dong_all_pctchg3,search_peng_hu_qu_gai_zao_yi_dong_duan_pctchg3
search_peng_hu_qu_gai_zao_yi_dong_all_diff12,search_peng_hu_qu_gai_zao_yi_dong_duan_diff12
search_peng_hu_qu_gai_zao_yi_dong_all_pctchg12,search_peng_hu_qu_gai_zao_yi_dong_duan_pctchg12
search_peng_hu_qu_pc_all_diff1,search_peng_hu_qu_pc_duan_pctchg1
search_peng_hu_qu_pc_all_pctchg1,search_peng_hu_qu_pc_all_diff1
search_peng_hu_qu_pc_all_diff3,search_peng_hu_qu_pc_duan_pctchg3
search_peng_hu_qu_pc_all_pctchg3,search_peng_hu_qu_pc_all_diff3
search_peng_hu_qu_pc_all_diff12,search_peng_hu_qu_pc_duan_pctchg12
search_peng_hu_qu_pc_all_pctchg12,search_peng_hu_qu_pc_all_diff12
search_peng_hu_qu_yi_dong_all_diff1,search_peng_hu_qu_yi_dong_duan_diff1
search_peng_hu_qu_yi_dong_all_pctchg1,search_peng_hu_qu_yi_dong_duan_pctchg1
search_peng_hu_qu_yi_dong_all_diff3,search_peng_hu_qu_yi_dong_duan_diff3
search_peng_hu_qu_yi_dong_all_pctchg3,search_peng_hu_qu_yi_dong_duan_pctchg3
search_peng_hu_qu_yi_dong_all_diff12,search_peng_hu_qu_yi_dong_duan_pctchg12
search_peng_hu_qu_yi_dong_all_pctchg12,search_peng_hu_qu_yi_dong_all_diff12
search_qi_shui_pc_all_diff1,search_qi_shui_yi_dong_duan_pctchg1
search_qi_shui_pc_all_diff3,search_qi_shui_pc_duan_diff3
search_qi_shui_pc_all_pctchg3,search_qi_shui_pc_duan_pctchg3
search_qi_shui_pc_all_diff12,search_qi_shui_pc_duan_diff12
search_qi_shui_pc_all_pctchg12,search_qi_shui_pc_duan_pctchg12
search_qi_shui_yi_dong_all_diff1,search_qi_shui_pc_all_diff1
search_qi_shui_yi_dong_all_pctchg1,search_qi_shui_pc_all_pctchg1
search_qi_shui_yi_dong_all_pctchg1,search_qi_shui_yi_dong_all_diff1
search_qi_shui_yi_dong_all_diff3,search_qi_shui_yi_dong_duan_pctchg3
search_qi_shui_yi_dong_all_pctchg3,search_qi_shui_yi_dong_all_diff3
search_qi_shui_yi_dong_all_diff12,search_qi_shui_yi_dong_duan_pctchg12
search_qi_shui_yi_dong_all_pctchg12,search_qi_shui_yi_dong_all_diff12
search_qu_ku_cun_pc_all_diff1,search_qu_ku_cun_pc_duan_pctchg1
search_qu_ku_cun_pc_all_pctchg1,search_qu_ku_cun_pc_all_diff1
search_qu_ku_cun_pc_all_diff3,search_qu_ku_cun_pc_duan_diff3
search_qu_ku_cun_pc_all_pctchg3,search_qu_ku_cun_pc_duan_pctchg3
search_qu_ku_cun_pc_all_diff12,search_qu_ku_cun_pc_duan_pctchg12
search_qu_ku_cun_pc_all_pctchg12,search_qu_ku_cun_pc_all_diff12
search_qu_ku_cun_yi_dong_all_diff1,search_qu_ku_cun_yi_dong_duan_diff1
search_qu_ku_cun_yi_dong_all_pctchg1,search_qu_ku_cun_yi_dong_duan_pctchg1
search_qu_ku_cun_yi_dong_all_diff3,search_qu_ku_cun_yi_dong_duan_diff3
search_qu_ku_cun_yi_dong_all_pctchg3,search_qu_ku_cun_yi_dong_duan_pctchg3
search_qu_ku_cun_yi_dong_all_diff12,search_qu_ku_cun_yi_dong_duan_diff12
search_qu_ku_cun_yi_dong_all_pctchg12,search_qu_ku_cun_yi_dong_duan_pctchg12
search_qu_xiao_xian_gou_pc_all_diff1,search_qu_xiao_xian_gou_pc_duan_diff1
search_qu_xiao_xian_gou_pc_all_pctchg1,search_qu_xiao_xian_gou_pc_duan_pctchg1
search_qu_xiao_xian_gou_pc_all_diff3,search_qu_xiao_xian_gou_pc_duan_diff3
search_qu_xiao_xian_gou_pc_all_pctchg3,search_qu_xiao_xian_gou_pc_duan_pctchg3
search_qu_xiao_xian_gou_pc_all_diff12,search_qu_xiao_xian_gou_pc_duan_diff12
search_qu_xiao_xian_gou_pc_all_pctchg12,search_qu_xiao_xian_gou_pc_duan_pctchg12
search_qu_xiao_xian_gou_yi_dong_all_diff1,search_qu_xiao_xian_gou_yi_dong_duan_diff1
search_qu_xiao_xian_gou_yi_dong_all_pctchg1,search_qu_xiao_xian_gou_yi_dong_duan_pctchg1
search_qu_xiao_xian_gou_yi_dong_all_diff3,search_qu_xiao_xian_gou_yi_dong_duan_diff3
search_qu_xiao_xian_gou_yi_dong_all_pctchg3,search_qu_xiao_xian_gou_yi_dong_duan_pctchg3
search_qu_xiao_xian_gou_yi_dong_all_diff12,search_qu_xiao_xian_gou_yi_dong_duan_diff12
search_qu_xiao_xian_gou_yi_dong_all_pctchg12,search_qu_xiao_xian_gou_yi_dong_duan_pctchg12
search_rong_zi_pc_all_diff1,search_rong_zi_pc_duan_pctchg1
search_rong_zi_pc_all_pctchg1,search_rong_zi_pc_all_diff1
search_rong_zi_pc_all_diff3,search_rong_zi_pc_duan_pctchg3
search_rong_zi_pc_all_pctchg3,search_rong_zi_pc_all_diff3
search_rong_zi_pc_all_diff12,search_rong_zi_pc_duan_pctchg12
search_rong_zi_pc_all_pctchg12,search_rong_zi_pc_all_diff12
search_rong_zi_yi_dong_all_diff1,search_rong_zi_yi_dong_duan_pctchg1
search_rong_zi_yi_dong_all_pctchg1,search_rong_zi_yi_dong_all_diff1
search_rong_zi_yi_dong_all_diff3,search_rong_zi_yi_dong_duan_pctchg3
search_rong_zi_yi_dong_all_pctchg3,search_rong_zi_yi_dong_all_diff3
search_rong_zi_yi_dong_all_diff12,search_rong_zi_yi_dong_duan_pctchg12
search_rong_zi_yi_dong_all_pctchg12,search_rong_zi_yi_dong_all_diff12
search_shou_fu_pc_all_diff1,search_shou_fu_pc_duan_pctchg1
search_shou_fu_pc_all_pctchg1,search_shou_fu_pc_all_diff1
search_shou_fu_pc_all_diff3,search_shou_fu_pc_duan_pctchg3
search_shou_fu_pc_all_pctchg3,search_shou_fu_pc_all_diff3
search_shou_fu_pc_all_diff12,search_shou_fu_pc_duan_pctchg12
search_shou_fu_pc_all_pctchg12,search_shou_fu_pc_all_diff12
search_shou_fu_yi_dong_all_diff1,search_shou_fu_yi_dong_duan_pctchg1
search_shou_fu_yi_dong_all_pctchg1,search_shou_fu_yi_dong_all_diff1
search_shou_fu_yi_dong_all_diff3,search_shou_fu_yi_dong_duan_pctchg3
search_shou_fu_yi_dong_all_pctchg3,search_shou_fu_yi_dong_all_diff3
search_shou_fu_yi_dong_all_diff12,search_shou_fu_yi_dong_duan_pctchg12
search_shou_fu_yi_dong_all_pctchg12,search_shou_fu_yi_dong_all_diff12
search_shui_fei_pc_all_diff1,search_shui_fei_pc_duan_pctchg1
search_shui_fei_pc_all_pctchg1,search_shui_fei_pc_all_diff1
search_shui_fei_pc_all_diff3,search_shui_fei_pc_duan_diff3
search_shui_fei_pc_all_pctchg3,search_peng_hu_qu_gai_zao_pc_all_pctchg3
search_shui_fei_pc_all_diff12,search_shui_fei_pc_duan_diff12
search_shui_fei_pc_all_pctchg12,search_peng_hu_qu_gai_zao_pc_all_pctchg12
search_shui_fei_yi_dong_all_diff1,search_shui_fei_yi_dong_duan_diff1
search_shui_fei_yi_dong_all_pctchg1,search_shui_fei_yi_dong_duan_pctchg1
search_shui_fei_yi_dong_all_diff3,search_shui_fei_yi_dong_duan_diff3
search_shui_fei_yi_dong_all_pctchg3,search_shui_fei_yi_dong_duan_pctchg3
search_shui_fei_yi_dong_all_diff12,search_shui_fei_yi_dong_duan_diff12
search_shui_fei_yi_dong_all_pctchg12,search_shui_fei_yi_dong_duan_pctchg12
search_xian_gou_pc_all_diff1,search_xian_gou_pc_duan_diff1
search_xian_gou_pc_all_pctchg1,search_xian_gou_pc_duan_pctchg1
search_xian_gou_pc_all_diff3,search_xian_gou_pc_duan_diff3
search_xian_gou_pc_all_pctchg3,search_xian_gou_pc_duan_pctchg3
search_xian_gou_pc_all_diff12,search_xian_gou_pc_duan_pctchg12
search_xian_gou_pc_all_pctchg12,search_xian_gou_pc_all_diff12
search_xian_gou_yi_dong_all_diff1,search_xian_gou_yi_dong_duan_diff1
search_xian_gou_yi_dong_all_pctchg1,search_xian_gou_yi_dong_duan_pctchg1
search_xian_gou_yi_dong_all_diff3,search_xian_gou_yi_dong_duan_diff3
search_xian_gou_yi_dong_all_pctchg3,search_xian_gou_yi_dong_duan_pctchg3
search_xian_gou_yi_dong_all_diff12,search_xian_gou_yi_dong_duan_diff12
search_xian_gou_yi_dong_all_pctchg12,search_xian_gou_yi_dong_duan_pctchg12
search_xian_shou_pc_all_diff1,search_xian_shou_pc_duan_diff1
search_xian_shou_pc_all_pctchg1,search_xian_shou_pc_duan_pctchg1
search_xian_shou_pc_all_diff3,search_xian_shou_pc_duan_diff3
search_xian_shou_pc_all_pctchg3,search_xian_shou_pc_duan_pctchg3
search_xian_shou_pc_all_diff12,search_xian_shou_pc_duan_diff12
search_xian_shou_pc_all_pctchg12,search_xian_shou_pc_duan_pctchg12
search_xian_shou_yi_dong_all_diff1,search_xian_shou_yi_dong_duan_diff1
search_xian_shou_yi_dong_all_pctchg1,search_xian_shou_yi_dong_duan_pctchg1
search_xian_shou_yi_dong_all_diff3,search_xian_shou_yi_dong_duan_diff3
search_xian_shou_yi_dong_all_pctchg3,search_xian_shou_yi_dong_duan_pctchg3
search_xian_shou_yi_dong_all_diff12,search_xian_shou_yi_dong_duan_diff12
search_xian_shou_yi_dong_all_pctchg12,search_xian_shou_yi_dong_duan_pctchg12
search_xue_qu_fang_pc_all_diff1,search_xue_qu_fang_pc_duan_pctchg1
search_xue_qu_fang_pc_all_pctchg1,search_xue_qu_fang_pc_all_diff1
search_xue_qu_fang_pc_all_diff3,search_xue_qu_fang_pc_duan_pctchg3
search_xue_qu_fang_pc_all_pctchg3,search_xue_qu_fang_pc_all_diff3
search_xue_qu_fang_pc_all_diff12,search_xue_qu_fang_pc_duan_pctchg12
search_xue_qu_fang_pc_all_pctchg12,search_xue_qu_fang_pc_all_diff12
search_xue_qu_fang_yi_dong_all_diff1,search_xue_qu_fang_yi_dong_duan_pctchg1
search_xue_qu_fang_yi_dong_all_pctchg1,search_xue_qu_fang_yi_dong_all_diff1
search_xue_qu_fang_yi_dong_all_diff3,search_xue_qu_fang_yi_dong_duan_pctchg3
search_xue_qu_fang_yi_dong_all_pctchg3,search_xue_qu_fang_yi_dong_all_diff3
search_xue_qu_fang_yi_dong_all_diff12,search_xue_qu_fang_yi_dong_duan_pctchg12
search_xue_qu_fang_yi_dong_all_pctchg12,search_xue_qu_fang_yi_dong_all_diff12
macro_year_end_registered_population_10k_pctchg1,macro_year_end_registered_population_10k_diff1
macro_year_end_registered_population_10k_pctchg3,macro_year_end_registered_population_10k_diff3
macro_year_end_registered_population_10k_pctchg12,macro_year_end_registered_population_10k_diff12
macro_total_households_10k_diff1,macro_year_end_registered_population_10k_pctchg1
macro_total_households_10k_pctchg1,macro_total_households_10k_diff1
macro_total_households_10k_diff3,macro_year_end_registered_population_10k_pctchg3
macro_total_households_10k_pctchg3,macro_total_households_10k_diff3
macro_total_households_10k_diff12,macro_year_end_registered_population_10k_pctchg12
macro_total_households_10k_pctchg12,macro_total_households_10k_diff12
macro_year_end_resident_population_10k_pctchg1,macro_year_end_resident_population_10k_diff1
macro_year_end_resident_population_10k_pctchg3,macro_year_end_resident_population_10k_diff3
macro_year_end_resident_population_10k_diff12,macro_science_expenditure_10k_yoy_lag12
macro_year_end_resident_population_10k_diff12,macro_education_expenditure_10k_yoy_lag12
macro_year_end_resident_population_10k_pctchg12,macro_year_end_resident_population_10k_diff12
macro_year_end_total_employed_population_10k_pctchg1,macro_year_end_total_employed_population_10k_diff1
macro_year_end_total_employed_population_10k_pctchg3,macro_year_end_total_employed_population_10k_diff3
macro_year_end_total_employed_population_10k_pctchg12,macro_year_end_total_employed_population_10k_diff12
macro_year_end_urban_non_private_employees_10k_diff1,macro_year_end_resident_population_10k_pctchg1
macro_year_end_urban_non_private_employees_10k_pctchg1,macro_year_end_urban_non_private_employees_10k_diff1
macro_year_end_urban_non_private_employees_10k_diff3,macro_year_end_resident_population_10k_pctchg3
macro_year_end_urban_non_private_employees_10k_pctchg3,macro_year_end_urban_non_private_employees_10k_diff3
macro_year_end_urban_non_private_employees_10k_diff12,macro_year_end_resident_population_10k_pctchg12
macro_year_end_urban_non_private_employees_10k_pctchg12,macro_year_end_urban_non_private_employees_10k_diff12
macro_private_individual_and_other_employees_10k_diff1,macro_year_end_total_employed_population_10k_pctchg1
macro_private_individual_and_other_employees_10k_pctchg1,macro_private_individual_and_other_employees_10k_diff1
macro_private_individual_and_other_employees_10k_diff3,macro_year_end_total_employed_population_10k_pctchg3
macro_private_individual_and_other_employees_10k_pctchg3,macro_private_individual_and_other_employees_10k_diff3
macro_private_individual_and_other_employees_10k_diff12,macro_road_area_10k_sqm_yoy_lag12
macro_private_individual_and_other_employees_10k_diff12,macro_year_end_total_employed_population_10k_pctchg12
macro_private_individual_and_other_employees_10k_pctchg12,macro_private_individual_and_other_employees_10k_diff12
macro_private_individual_ratio_pctchg1,macro_private_individual_ratio_diff1
macro_private_individual_ratio_pctchg3,macro_private_individual_ratio_diff3
macro_private_individual_ratio_diff12,macro_per_capita_disposable_income_index_previous_year_100_interp_lag12
macro_private_individual_ratio_pctchg12,macro_private_individual_ratio_diff12
macro_national_year_end_total_population_10k_diff1,macro_year_end_urban_non_private_employees_10k_pctchg1
macro_national_year_end_total_population_10k_pctchg1,macro_national_year_end_total_population_10k_diff1
macro_national_year_end_total_population_10k_diff3,macro_year_end_urban_non_private_employees_10k_pctchg3
macro_national_year_end_total_population_10k_pctchg3,macro_national_year_end_total_population_10k_diff3
macro_national_year_end_total_population_10k_diff12,macro_year_end_urban_non_private_employees_10k_pctchg12
macro_national_year_end_total_population_10k_pctchg12,macro_national_year_end_total_population_10k_diff12
macro_resident_registered_ratio_diff1,macro_national_year_end_total_population_10k_pctchg1
macro_resident_registered_ratio_pctchg1,macro_resident_registered_ratio_diff1
macro_resident_registered_ratio_diff3,macro_national_year_end_total_population_10k_pctchg3
macro_resident_registered_ratio_pctchg3,macro_resident_registered_ratio_diff3
macro_resident_registered_ratio_diff12,macro_national_year_end_total_population_10k_pctchg12
macro_resident_registered_ratio_pctchg12,macro_resident_registered_ratio_diff12
macro_under_18_10k_diff1,macro_total_households_10k_pctchg1
macro_under_18_10k_pctchg1,macro_under_18_10k_diff1
macro_under_18_10k_diff3,macro_total_households_10k_pctchg3
macro_under_18_10k_pctchg3,macro_under_18_10k_diff3
macro_under_18_10k_diff12,macro_doctors_10k_yoy_lag12
macro_under_18_10k_diff12,macro_total_households_10k_pctchg12
macro_under_18_10k_pctchg12,macro_under_18_10k_diff12
macro_18_60_years_10k_diff1,macro_under_18_10k_pctchg1
macro_18_60_years_10k_pctchg1,macro_18_60_years_10k_diff1
macro_18_60_years_10k_diff3,macro_under_18_10k_pctchg3
macro_18_60_years_10k_pctchg3,macro_18_60_years_10k_diff3
macro_18_60_years_10k_diff12,macro_under_18_10k_pctchg12
macro_18_60_years_10k_pctchg12,macro_18_60_years_10k_diff12
macro_over_60_years_10k_diff1,macro_private_individual_ratio_pctchg1
macro_over_60_years_10k_pctchg1,macro_over_60_years_10k_diff1
macro_over_60_years_10k_diff3,macro_private_individual_ratio_pctchg3
macro_over_60_years_10k_pctchg3,macro_over_60_years_10k_diff3
macro_over_60_years_10k_diff12,macro_private_individual_ratio_pctchg12
macro_over_60_years_10k_pctchg12,macro_over_60_years_10k_diff12
macro_total_diff1,macro_18_60_years_10k_pctchg1
macro_total_pctchg1,macro_total_diff1
macro_total_diff3,macro_18_60_years_10k_pctchg3
macro_total_pctchg3,macro_total_diff3
macro_total_pctchg12,macro_18_60_years_10k_pctchg12
macro_total_pctchg12,macro_total_diff12
macro_under_18_percent_diff1,macro_total_pctchg1
macro_under_18_percent_pctchg1,macro_under_18_percent_diff1
macro_under_18_percent_diff3,macro_total_pctchg3
macro_under_18_percent_pctchg3,macro_under_18_percent_diff3
macro_under_18_percent_diff12,macro_total_pctchg12
macro_under_18_percent_pctchg12,macro_under_18_percent_diff12
macro_18_60_years_percent_diff1,macro_over_60_years_10k_pctchg1
macro_18_60_years_percent_pctchg1,macro_18_60_years_percent_diff1
macro_18_60_years_percent_diff3,macro_over_60_years_10k_pctchg3
macro_18_60_years_percent_pctchg3,macro_18_60_years_percent_diff3
macro_18_60_years_percent_diff12,macro_over_60_years_10k_pctchg12
macro_18_60_years_percent_pctchg12,macro_18_60_years_percent_diff12
macro_over_60_years_percent_pctchg1,macro_private_individual_and_other_employees_10k_pctchg1
macro_over_60_years_percent_diff3,macro_private_individual_and_other_employees_10k_pctchg3
macro_over_60_years_percent_pctchg3,macro_over_60_years_percent_diff3
macro_over_60_years_percent_diff12,macro_private_individual_and_other_employees_10k_pctchg12
macro_over_60_years_percent_pctchg12,macro_over_60_years_percent_diff12
macro_gdp_100m_pctchg1,macro_gdp_100m_diff1
macro_gdp_100m_pctchg3,macro_gdp_100m_diff3
macro_gdp_100m_diff12,macro_per_capita_housing_area_sqm_interp_lag12
macro_gdp_100m_pctchg12,macro_gdp_100m_diff12
macro_primary_industry_100m_diff1,macro_under_18_percent_pctchg1
macro_primary_industry_100m_pctchg1,macro_primary_industry_100m_diff1
macro_primary_industry_100m_diff3,macro_under_18_percent_pctchg3
macro_primary_industry_100m_pctchg3,macro_primary_industry_100m_diff3
macro_primary_industry_100m_diff12,macro_under_18_percent_pctchg12
macro_primary_industry_100m_pctchg12,macro_primary_industry_100m_diff12
macro_secondary_industry_100m_diff1,macro_gdp_100m_pctchg1
macro_secondary_industry_100m_pctchg1,macro_secondary_industry_100m_diff1
macro_secondary_industry_100m_diff3,macro_gdp_100m_pctchg3
macro_secondary_industry_100m_pctchg3,macro_secondary_industry_100m_diff3
macro_secondary_industry_100m_diff12,macro_gdp_100m_pctchg12
macro_secondary_industry_100m_pctchg12,macro_secondary_industry_100m_diff12
macro_tertiary_industry_100m_diff1,macro_secondary_industry_100m_pctchg1
